Title,Equipment,Level,Type_Cardio,Type_Strength,BodyPart_Abdominals,BodyPart_Abductors,BodyPart_Adductors,BodyPart_Biceps,BodyPart_Calves,BodyPart_Chest,BodyPart_Forearms,BodyPart_Glutes,BodyPart_Hamstrings,BodyPart_Lats,BodyPart_Lower Back,BodyPart_Middle Back,BodyPart_Neck,BodyPart_Quadriceps,BodyPart_Shoulders,BodyPart_Traps,BodyPart_Triceps
HM Bent-Over Dumbbell Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AM Single Arm Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dumbbell stiff-legged deadlift,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Single-arm bench dumbbell row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UN Bent-Over Dumbbell Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UN Dumbbell RDL,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UN Chest Supported Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MetaBurn Bent-Over Renegade Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Bent-Over Dumbbell Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Dumbbell Pull-Over,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Incline Dumbbell Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Single-Arm Dumbbell Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Single-Arm Dumbbell Swing Row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T-Bar Row with Handle,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T-Bar Row,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alternating sit-through with crunch,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Seated Cable Rows,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Upside-down pull-up,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Smith machine inverted row,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lying T-Bar Row,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Suspended row,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Inverted Row with Straps,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One Arm Chin-Up,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sled Row,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paul Carter T-Bar Row,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Single-Arm Bent-Over Rear Delt Raise - Gethin Variation,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Plate Hyperextension,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Seated Cable Rows,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Single-arm cable seated row,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paul Carter Lat Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TBS Lat Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One-Arm Cable Read Delt Fly - Gethin Variation,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UP Seated Cable Row,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UP Cable Straight-Arm Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UN Cable Pull-Through,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Close-Grip Seated Cable Row,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Incline Face-Up Cable Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Kneeling High Cable Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Leaning V-Bar Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Reverse-Grip Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Standing Low Cable Bar Row,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Standing Low Cable Rope Row,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Straight-Arm Bar Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Straight-Arm Rope Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Wide-Grip Behind-The-Head Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Wide-Grip Pull-Down,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 back Wide-Grip Seated Cable Row,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rower,Machine,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Seated Cable Rows,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Smith machine bent-over row,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Leverage High Row,Machine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Machine Low Row,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standing lat pull-down,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Machine Seated Row,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Smith Machine Push-Up,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mixed Grip Chin,Body Only,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rhomboids SMR,Body Only,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spinal Stretch,Body Only,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Upper Back Stretch,Body Only,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Middle Back Stretch,Body Only,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TBS Pull-Up,Body Only,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HM Angel Stretch,Body Only,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UNS Foam Roll Upper Back,Body Only,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Neutral-Grip Pull-Down,Body Only,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Pull-Up,Body Only,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30 Back Reverse-Grip Pull-Up,Body Only,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ACFT Medicine ball overhead power throw,Medicine Ball,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Upright Row - With Bands,Bands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Band seated row,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Barbell shrug,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Barbell behind-the-back shrug,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Clean Shrug,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Snatch Shrug,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Single-arm inverted row,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kettlebell sumo deadlift high pull,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standing dumbbell shrug,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standing dumbbell upright row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dumbbell pull-over,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standing Dumbbell Shrug - Gethin Variation,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Single-arm dumbbell row,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lying Face Down Plate Neck Resistance,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lying Face Up Plate Neck Resistance,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Seated Head Harness Neck Resistance,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cable straight-bar upright row,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cable shrug,Cable,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Smith machine shrug,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Leverage Shrug,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Calf-Machine Shoulder Shrug,Machine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Smith machine behind-the-back shrug,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Smith machine upright row,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Machine low row-,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Machine Shrug - Gethin Variation,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Smith machine single-arm shrug,Machine,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Isometric Neck Exercise - Sides,Body Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Isometric Neck Exercise - Front And Back,Body Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Neck Bridge Prone,Body Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Side Neck Stretch,Body Only,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Neck-SMR,Body Only,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Scapular Pull-Up,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Single-leg depth squat,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Squats - With Bands,Bands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hip Flexion with Band,Bands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Forward Band Walk,Bands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Boss Everline Resistance-Band Pull Sprint,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Banded jump squat,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Speed Box Squat,Bands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HM Banded Squat Toe Tap,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UP Band Abducted Squat,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Lateral Band Walk,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Banded Squat Hold-Pulse-Jump Complex,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Band split squat,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Band front squat,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Squat hold with band pull-apart,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Banded squat toe tap,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Band overhead squat,Bands,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Quadriceps SMR,Foam Roll,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Clean from Blocks,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Full Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell back squat to box,Barbell,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Push-press,Barbell,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Power snatch-,Barbell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hang Clean,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell walking lunge,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Olympic Squat,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Narrow-stance squat,Barbell,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Box Squat with Bands,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Weighted Jump Squat,Barbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Squat with Chains,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell front squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell forward lunge,Barbell,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Smith machine box squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell step-up,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Bulgarian split squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hang Clean - Below the Knees,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell hack squat,Barbell,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hack Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell thruster,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Split Jerk,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Push-jerk,Barbell,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell back squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zercher squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jefferson Squats,Barbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jerk Dip Squat,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell side split squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Frankenstein Squat,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell speed squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Single-arm side deadlift,Barbell,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Squat To A Bench,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Clean Pull,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Front Barbell Squat To A Bench,Barbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell reverse lunge,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Split Clean,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Close-stance dumbbell front squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Front Squat (Clean Grip),Barbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell front squat to back squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Squat Jerk,Barbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Front-To-Back Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Box Squat with Chains,Barbell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Snatch from Blocks,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Power Snatch from Blocks,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Front Squat (Bodybuilder),Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell step-down reverse lunge,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Squat with Bands,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Heaving Snatch Balance,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Snatch Balance,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Reverse Band Power Squat,Barbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paul Carter Back Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paul Carter Barbell Split Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TBS High-Bar Back Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TBS Barbell Front Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Squat - Gethin Variation,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Front-To-Back Barbell Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Lunge - Gethin Variation,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rack Deadlift - Gethin Variation,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Squat - Gethin Variation,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Good Morning - Gethin Variation,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AM Barbell Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Plyometric Power Clean,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Banded Split Jerk,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UP Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UN Barbell Back Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UN Barbell Box Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UN Barbell Front Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KV Bulgarian Split Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
King Maker Barbell Back Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
King Maker Barbell Deadlift,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30 Legs Barbell Back Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30 Legs Barbell Front Squat,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Barbell Back Squats,Barbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Front Squats With Two Kettlebells,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kettlebell Pistol Squat,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Goblet Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kettlebell Curtsy Lunge,Kettlebells,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Single-arm kettlebell overhead squat,Kettlebells,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kettlebell side squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kettlebell sumo squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kettlebell thruster progression,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kettlebell power clean,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kettlebell fire feet,Kettlebells,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Single Arm Overhead Kettlebell Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pulsing goblet squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Double-kettlebell alternating lunge to clean,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR Goblet Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR Kettlebell Sumo Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Double-kettlebell front squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR Kettlebell Squat Clean,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Single-arm kettlebell front squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kettlebell front rack lunge,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HM Turkish Get-Up,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HM Single-Leg Romanian Deadlift,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Taylor Single-Arm Kettlebell Front Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Taylor Kettlebell Goblet Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Goblet squat-,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Holman Kettlebell Squat Clean,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Holman Kettlebell Swing,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Holman Kettlebell Swing Transfer,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dumbbell goblet squat-,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Robertson Kettlebell Jump,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Alternating Kettlebell Squat Clean,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Banded Double-Kettlebell Squat Pulse,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Double-Kettlebell Ballin' Lunge,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Double-Kettlebell Front Rack Lunge,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Double-Kettlebell Front Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Explosive Kettlebell Jump Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Kettlebell Goblet Squat,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Kettlebell Reverse Lunge Switch Grip,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Kettlebell Reverse Lunge to Kneeling Press,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Kettlebell Sumo Squat Pulse,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Reverse Lunge to Single-Leg Kettlebell Deadlift,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Kettlebell Goblet-Squat-Deadlift Complex,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FYR2 Kettlebell Squat-Press-Deadlift Complex,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Goblet Squats,Kettlebells,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dumbbell Goblet Squat,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dumbbell squat,Dumbbell,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
